200909.0,127.67,AR
200910.0,127.48,AR
200911.0,126.87,AR
200912.0,125.92,AR
201001.0,125.06,AR
201002.0,124.62,AR
201003.0,124.63,AR
201004.0,125.1,AR
201005.0,125.63,AR
201006.0,125.56,AR
201007.0,124.83,AR
201008.0,123.64,AR
201009.0,122.4,AR
201010.0,121.57,AR
201011.0,121.1,AR
201012.0,120.89,AR
201101.0,120.97,AR
201102.0,121.12,AR
201103.0,121.28,AR
201104.0,121.56,AR
201105.0,121.96,AR
201106.0,122.44,AR
201107.0,122.71,AR
201108.0,122.69,AR
201109.0,122.67,AR
201110.0,122.65,AR
201111.0,122.37,AR
201112.0,121.86,AR
201201.0,121.67,AR
201202.0,122.1,AR
201203.0,122.95,AR
201204.0,124.0,AR
201205.0,124.96,AR
201206.0,125.62,AR
201207.0,125.85,AR
201208.0,125.48,AR
201209.0,124.8,AR
201210.0,124.49,AR
201211.0,124.67,AR
201212.0,125.17,AR
201301.0,125.84,AR
201302.0,126.49,AR
201303.0,127.1,AR
201304.0,127.83,AR
201305.0,128.6,AR
201306.0,129.05,AR
201307.0,129.0,AR
201308.0,128.55,AR
201309.0,127.99,AR
201310.0,127.5,AR
201311.0,127.26,AR
201312.0,127.29,AR
201401.0,127.43,AR
201402.0,127.7,AR
201403.0,127.99,AR
201404.0,128.38,AR
201405.0,128.95,AR
201406.0,129.55,AR
201407.0,130.25,AR
201408.0,130.95,AR
201409.0,131.24,AR
201410.0,131.05,AR
201411.0,130.47,AR
201412.0,129.78,AR
201501.0,129.39,AR
201502.0,129.49,AR
201503.0,130.06,AR
201504.0,131.01,AR
201505.0,132.11,AR
201506.0,133.01,AR
201507.0,133.7,AR
201508.0,134.31,AR
201509.0,134.7,AR
201510.0,134.65,AR
201511.0,134.2,AR
201512.0,133.6,AR
201601.0,133.11,AR
201602.0,133.13,AR
201603.0,133.88,AR
201604.0,135.04,AR
201605.0,136.23,AR
201606.0,137.25,AR
201607.0,137.86,AR
201608.0,137.96,AR
201609.0,137.79,AR
201610.0,137.49,AR
201611.0,137.32,AR
201612.0,137.49,AR
201701.0,137.83,AR
201702.0,138.33,AR
201703.0,139.19,AR
201704.0,140.31,AR
201705.0,141.51,AR
201706.0,142.71,AR
201707.0,143.62,AR
201708.0,143.88,AR
201709.0,143.81,AR
201710.0,143.82,AR
201711.0,143.72,AR
201712.0,143.54,AR
199401.0,70.04,AZ
199402.0,70.29,AZ
199403.0,70.81,AZ
199404.0,71.55,AZ
199405.0,72.32,AZ
